Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,hour,month,weekday,NO2_NOx_ratio,sensor_mean,log_CO,is_rush_hour,temp_cat,temp_cat_num,pollution_score,rank_co
13/05/2004,14.00.00,1.7,1056.0,154.0,7.9,894.0,131.0,891.0,93.0,1576.0,771.0,19.5,45.0,1.0114,2004-05-13 14:00:00,14,5,3,0.7099236641221374,1037.6,0.9932517730102833,0,calido,2,0,80
28/05/2004,16.00.00,1.7,1039.0,154.0,12.2,1055.0,131.0,966.0,117.0,1590.0,845.0,28.0,23.2,0.8613,2004-05-28 16:00:00,16,5,4,0.8931297709923665,1099.0,0.9932517730102833,0,caluroso,3,1,80
06/06/2004,23.00.00,1.7,930.0,154.0,8.4,914.0,131.0,991.0,98.0,1631.0,862.0,20.0,45.6,1.0555,2004-06-06 23:00:00,23,6,6,0.7480916030534351,1065.6,0.9932517730102833,0,calido,2,0,80
16/03/2004,23.00.00,1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,2004-03-16 23:00:00,23,3,1,0.9,1200.2,0.9932517730102833,0,calido,2,1,80
06/06/2004,22.00.00,1.7,918.0,154.0,7.5,879.0,130.0,1030.0,96.0,1569.0,804.0,20.9,42.6,1.04,2004-06-06 22:00:00,22,6,6,0.7384615384615385,1040.0,0.9932517730102833,0,calido,2,0,80
17/05/2004,15.00.00,1.7,981.0,154.0,7.7,886.0,129.0,1054.0,99.0,1363.0,695.0,25.8,18.6,0.608,2004-05-17 15:00:00,15,5,0,0.7674418604651163,995.8,0.9932517730102833,0,caluroso,3,0,80
13/02/2005,15.00.00,1.7,1149.0,154.0,8.4,917.0,126.0,616.0,106.0,1293.0,773.0,19.9,34.1,0.782,2005-02-13 15:00:00,15,2,6,0.8412698412698413,949.6,0.9932517730102833,0,calido,2,1,80
02/07/2004,14.00.00,1.7,1099.0,154.0,11.0,1015.0,125.0,763.0,117.0,1732.0,839.0,38.8,20.7,1.4036,2004-07-02 14:00:00,14,7,4,0.936,1089.6,0.9932517730102833,0,caluroso,3,1,80
15/07/2004,14.00.00,1.7,977.0,154.0,10.6,998.0,125.0,810.0,131.0,1554.0,743.0,36.2,18.1,1.0724,2004-07-15 14:00:00,14,7,3,1.048,1016.4,0.9932517730102833,0,caluroso,3,1,80
13/07/2004,16.00.00,1.7,905.0,154.0,8.8,931.0,124.0,876.0,90.0,1460.0,776.0,28.3,21.3,0.8054,2004-07-13 16:00:00,16,7,1,0.7258064516129032,989.6,0.9932517730102833,0,caluroso,3,0,80
21/03/2004,10.00.00,1.7,1301.0,154.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,2004-03-21 10:00:00,10,3,6,0.7560975609756098,1164.8,0.9932517730102833,0,calido,2,0,80
12/03/2004,00.00.00,1.7,1080.0,55.0,5.9,805.0,122.0,1254.0,97.0,1375.0,816.0,8.3,58.5,0.6438,2004-03-12 00:00:00,0,3,4,0.7950819672131147,1066.0,0.9932517730102833,0,templado,1,0,80
17/06/2004,14.00.00,1.7,1007.0,154.0,9.8,971.0,120.0,866.0,106.0,1682.0,802.0,31.3,28.7,1.2885,2004-06-17 14:00:00,14,6,3,0.8833333333333333,1065.6,0.9932517730102833,0,caluroso,3,1,80
04/07/2004,21.00.00,1.7,1027.0,154.0,10.1,981.0,120.0,817.0,108.0,1631.0,1023.0,28.2,28.7,1.0806,2004-07-04 21:00:00,21,7,6,0.9,1095.8,0.9932517730102833,0,caluroso,3,1,80
24/03/2004,13.00.00,1.7,1118.0,144.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597,2004-03-24 13:00:00,13,3,2,0.8067226890756303,1061.2,0.9932517730102833,0,calido,2,0,80
24/03/2004,22.00.00,1.7,1047.0,97.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8248,2004-03-24 22:00:00,22,3,2,0.9152542372881356,1024.2,0.9932517730102833,0,templado,1,1,80
10/04/2004,01.00.00,1.7,1116.0,98.0,6.9,854.0,118.0,929.0,78.0,1533.0,1034.0,11.5,70.1,0.9503,2004-04-10 01:00:00,1,4,5,0.6610169491525424,1093.2,0.9932517730102833,0,templado,1,0,80
27/04/2004,11.00.00,1.7,1066.0,128.0,8.8,931.0,118.0,979.0,81.0,1474.0,757.0,24.8,25.3,0.7793,2004-04-27 11:00:00,11,4,1,0.6864406779661016,1041.4,0.9932517730102833,0,calido,2,0,80
17/06/2004,16.00.00,1.7,1014.0,154.0,9.5,958.0,117.0,878.0,102.0,1684.0,767.0,30.9,30.3,1.3306,2004-06-17 16:00:00,16,6,3,0.8717948717948718,1060.2,0.9932517730102833,0,caluroso,3,1,80
17/05/2004,13.00.00,1.7,984.0,154.0,9.1,945.0,115.0,990.0,88.0,1423.0,747.0,25.8,19.5,0.6392,2004-05-17 13:00:00,13,5,0,0.7652173913043478,1017.8,0.9932517730102833,0,caluroso,3,0,80
22/06/2004,15.00.00,1.7,1040.0,154.0,11.2,1022.0,115.0,826.0,98.0,1747.0,812.0,31.8,25.6,1.1868,2004-06-22 15:00:00,15,6,1,0.8521739130434782,1089.4,0.9932517730102833,0,caluroso,3,0,80
02/07/2004,15.00.00,1.7,1124.0,154.0,11.2,1021.0,115.0,745.0,119.0,1735.0,827.0,38.1,22.6,1.4868,2004-07-02 15:00:00,15,7,4,1.0347826086956522,1090.4,0.9932517730102833,0,caluroso,3,1,80
09/07/2004,21.00.00,1.7,1036.0,154.0,10.2,986.0,113.0,776.0,112.0,1614.0,868.0,24.8,36.8,1.1357,2004-07-09 21:00:00,21,7,4,0.9911504424778761,1056.0,0.9932517730102833,0,calido,2,1,80
11/03/2004,10.00.00,1.7,1233.0,77.0,6.3,827.0,112.0,1218.0,98.0,1446.0,860.0,10.8,58.4,0.7552,2004-03-11 10:00:00,10,3,3,0.875,1116.8,0.9932517730102833,0,templado,1,0,80
15/05/2004,12.00.00,1.7,1025.0,154.0,9.4,955.0,111.0,997.0,94.0,1457.0,834.0,25.6,23.5,0.7611,2004-05-15 12:00:00,12,5,5,0.8468468468468469,1053.6,0.9932517730102833,0,caluroso,3,0,80
26/08/2004,10.00.00,1.7,1075.0,154.0,8.5,919.0,111.0,795.0,83.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-26 10:00:00,10,8,3,0.7477477477477478,1045.2,0.9932517730102833,0,calido,2,0,80
13/04/2004,16.00.00,1.7,1061.0,149.0,7.7,887.0,110.0,920.0,88.0,1462.0,869.0,16.3,41.8,0.7712,2004-04-13 16:00:00,16,4,1,0.8,1039.8,0.9932517730102833,0,calido,2,0,80
23/07/2004,22.00.00,1.7,1144.0,154.0,11.0,1014.0,110.0,712.0,86.0,1744.0,1146.0,29.0,36.6,1.4431,2004-07-23 22:00:00,22,7,4,0.7818181818181819,1152.0,0.9932517730102833,0,caluroso,3,0,80
16/06/2004,11.00.00,1.7,1005.0,154.0,8.3,910.0,109.0,881.0,84.0,1670.0,751.0,28.4,34.4,1.314,2004-06-16 11:00:00,11,6,2,0.7706422018348624,1043.4,0.9932517730102833,0,caluroso,3,0,80
24/07/2004,08.00.00,1.7,1143.0,154.0,10.0,979.0,109.0,677.0,79.0,1829.0,1156.0,26.6,50.8,1.7419,2004-07-24 08:00:00,8,7,5,0.7247706422018348,1156.8,0.9932517730102833,1,caluroso,3,1,80
05/06/2004,17.00.00,1.7,1042.0,154.0,9.0,939.0,108.0,917.0,89.0,1744.0,860.0,30.4,31.3,1.3331,2004-06-05 17:00:00,17,6,5,0.8240740740740741,1100.4,0.9932517730102833,1,caluroso,3,1,80
06/08/2004,14.00.00,1.7,1054.0,154.0,10.2,985.0,108.0,735.0,104.0,1742.0,940.0,33.7,33.4,1.7186,2004-08-06 14:00:00,14,8,4,0.9629629629629629,1091.2,0.9932517730102833,0,caluroso,3,1,80
26/08/2004,20.00.00,1.7,1075.0,154.0,8.5,919.0,108.0,795.0,91.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-26 20:00:00,20,8,3,0.8425925925925926,1045.2,0.9932517730102833,1,calido,2,1,80
18/05/2004,23.00.00,1.7,1083.0,154.0,8.3,911.0,107.0,883.0,96.0,1507.0,985.0,20.2,38.6,0.9016,2004-05-18 23:00:00,23,5,1,0.897196261682243,1073.8,0.9932517730102833,0,calido,2,0,80
01/04/2004,12.00.00,1.7,1129.0,137.0,7.4,875.0,106.0,974.0,73.0,1524.0,759.0,20.6,36.7,0.8797,2004-04-01 12:00:00,12,4,3,0.6886792452830188,1052.2,0.9932517730102833,0,calido,2,0,80
10/05/2004,22.00.00,1.7,1025.0,154.0,9.6,963.0,106.0,842.0,95.0,1621.0,917.0,15.8,56.2,1.0033,2004-05-10 22:00:00,22,5,0,0.8962264150943396,1073.6,0.9932517730102833,0,calido,2,0,80
15/05/2004,13.00.00,1.7,997.0,154.0,9.2,947.0,106.0,998.0,87.0,1460.0,815.0,25.5,22.6,0.7288,2004-05-15 13:00:00,13,5,5,0.8207547169811321,1043.4,0.9932517730102833,0,caluroso,3,0,80
12/05/2004,00.00.00,1.7,1122.0,154.0,8.7,926.0,105.0,805.0,88.0,1619.0,1174.0,16.9,58.8,1.125,2004-05-12 00:00:00,0,5,2,0.8380952380952381,1129.2,0.9932517730102833,0,calido,2,0,80
20/03/2004,00.00.00,1.7,1127.0,154.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,2004-03-20 00:00:00,0,3,5,0.8846153846153846,1055.4,0.9932517730102833,0,templado,1,0,80
15/05/2004,17.00.00,1.7,1026.0,154.0,8.5,920.0,104.0,1037.0,97.0,1455.0,746.0,26.0,22.7,0.7532,2004-05-15 17:00:00,17,5,5,0.9326923076923077,1036.8,0.9932517730102833,1,caluroso,3,1,80
22/06/2004,22.00.00,1.7,1004.0,154.0,10.5,997.0,104.0,813.0,96.0,1726.0,1018.0,24.0,39.6,1.1662,2004-06-22 22:00:00,22,6,1,0.9230769230769231,1111.6,0.9932517730102833,0,calido,2,0,80
26/08/2004,09.00.00,1.7,1075.0,154.0,8.5,919.0,104.0,795.0,87.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-26 09:00:00,9,8,3,0.8365384615384616,1045.2,0.9932517730102833,1,calido,2,1,80
28/08/2004,09.00.00,1.7,977.0,154.0,8.3,913.0,104.0,744.0,81.0,1512.0,977.0,24.7,41.8,1.2839,2004-08-28 09:00:00,9,8,5,0.7788461538461539,1024.6,0.9932517730102833,1,calido,2,1,80
10/04/2004,17.00.00,1.7,1007.0,144.0,7.4,875.0,103.0,1027.0,104.0,1357.0,620.0,21.1,24.5,0.604,2004-04-10 17:00:00,17,4,5,1.0097087378640777,977.2,0.9932517730102833,1,calido,2,2,80
07/06/2004,23.00.00,1.7,972.0,154.0,8.5,919.0,103.0,934.0,101.0,1668.0,904.0,22.4,46.9,1.2544,2004-06-07 23:00:00,23,6,0,0.9805825242718447,1079.4,0.9932517730102833,0,calido,2,1,80
17/06/2004,21.00.00,1.7,976.0,154.0,8.2,909.0,103.0,878.0,97.0,1675.0,830.0,25.8,40.9,1.3389,2004-06-17 21:00:00,21,6,3,0.941747572815534,1053.6,0.9932517730102833,0,caluroso,3,0,80
19/06/2004,11.00.00,1.7,1097.0,154.0,9.6,964.0,103.0,822.0,102.0,1743.0,853.0,31.2,32.4,1.4517,2004-06-19 11:00:00,11,6,5,0.9902912621359223,1095.8,0.9932517730102833,0,caluroso,3,1,80
06/08/2004,21.00.00,1.7,1019.0,154.0,9.8,971.0,103.0,692.0,94.0,1760.0,1057.0,25.5,58.0,1.8611,2004-08-06 21:00:00,21,8,4,0.912621359223301,1099.8,0.9932517730102833,0,caluroso,3,0,80
01/04/2004,13.00.00,1.7,1125.0,179.0,8.6,924.0,102.0,937.0,73.0,1542.0,790.0,21.8,33.9,0.8771,2004-04-01 13:00:00,13,4,3,0.7156862745098039,1063.6,0.9932517730102833,0,calido,2,0,80
03/05/2004,13.00.00,1.7,1051.0,154.0,10.8,1008.0,102.0,911.0,90.0,1561.0,921.0,28.4,23.6,0.8983,2004-05-03 13:00:00,13,5,0,0.8823529411764706,1090.4,0.9932517730102833,0,caluroso,3,0,80
16/06/2004,12.00.00,1.7,1032.0,154.0,9.0,940.0,102.0,862.0,85.0,1703.0,733.0,30.1,30.9,1.2958,2004-06-16 12:00:00,12,6,2,0.8333333333333334,1054.0,0.9932517730102833,0,caluroso,3,0,80
10/04/2004,02.00.00,1.7,1074.0,102.0,6.4,832.0,101.0,951.0,75.0,1507.0,980.0,11.4,69.8,0.939,2004-04-10 02:00:00,2,4,5,0.7425742574257426,1068.8,0.9932517730102833,0,templado,1,0,80
27/06/2004,11.00.00,1.7,1055.0,154.0,9.0,941.0,100.0,844.0,110.0,1648.0,932.0,35.2,24.8,1.3854,2004-06-27 11:00:00,11,6,6,1.1,1084.0,0.9932517730102833,0,caluroso,3,1,80
27/06/2004,23.00.00,1.7,1018.0,154.0,9.3,950.0,100.0,830.0,99.0,1636.0,914.0,28.2,36.6,1.3781,2004-06-27 23:00:00,23,6,6,0.99,1069.6,0.9932517730102833,0,caluroso,3,0,80
01/04/2004,14.00.00,1.7,1075.0,222.0,8.5,919.0,99.0,795.0,72.0,1447.0,990.0,16.9,49.3,0.9597,2004-04-01 14:00:00,14,4,3,0.7272727272727273,1045.2,0.9932517730102833,0,calido,2,0,80
16/07/2004,00.00.00,1.7,981.0,154.0,10.2,985.0,99.0,779.0,97.0,1572.0,1020.0,24.3,36.3,1.0852,2004-07-16 00:00:00,0,7,4,0.9797979797979798,1067.4,0.9932517730102833,0,calido,2,0,80
11/08/2004,08.00.00,1.7,1162.0,154.0,11.1,1019.0,97.0,622.0,51.0,1904.0,1178.0,27.9,56.5,2.0895,2004-08-11 08:00:00,8,8,2,0.5257731958762887,1177.0,0.9932517730102833,1,caluroso,3,1,80
27/08/2004,22.00.00,1.7,1075.0,154.0,8.5,919.0,97.0,795.0,99.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-27 22:00:00,22,8,4,1.0206185567010309,1045.2,0.9932517730102833,0,calido,2,0,80
08/06/2004,22.00.00,1.7,1050.0,154.0,10.9,1011.0,96.0,836.0,89.0,1739.0,1161.0,25.3,40.7,1.291,2004-06-08 22:00:00,22,6,1,0.9270833333333334,1159.4,0.9932517730102833,0,caluroso,3,0,80
18/03/2004,23.00.00,1.7,1262.0,154.0,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,2004-03-18 23:00:00,23,3,3,1.0421052631578946,1145.6,0.9932517730102833,0,templado,1,0,80
20/03/2004,15.00.00,1.7,1305.0,154.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,2004-03-20 15:00:00,15,3,5,0.9157894736842105,1133.8,0.9932517730102833,0,calido,2,0,80
19/05/2004,22.00.00,1.7,1238.0,154.0,9.0,940.0,95.0,815.0,103.0,1622.0,877.0,19.7,47.1,1.0666,2004-05-19 22:00:00,22,5,2,1.0842105263157895,1098.4,0.9932517730102833,0,calido,2,1,80
18/08/2004,17.00.00,1.7,1064.0,154.0,9.1,942.0,94.0,735.0,78.0,1650.0,801.0,36.8,26.2,1.5984,2004-08-18 17:00:00,17,8,2,0.8297872340425532,1038.4,0.9932517730102833,1,caluroso,3,1,80
22/03/2004,00.00.00,1.7,1161.0,154.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,2004-03-22 00:00:00,0,3,0,0.9247311827956989,1092.4,0.9932517730102833,0,calido,2,0,80
26/03/2004,00.00.00,1.7,1048.0,88.0,5.5,787.0,93.0,1098.0,97.0,1373.0,835.0,9.6,61.1,0.7323,2004-03-26 00:00:00,0,3,4,1.043010752688172,1028.2,0.9932517730102833,0,templado,1,0,80
24/04/2004,15.00.00,1.7,1223.0,192.0,9.0,938.0,91.0,884.0,89.0,1610.0,880.0,25.6,36.0,1.1629,2004-04-24 15:00:00,15,4,5,0.978021978021978,1107.0,0.9932517730102833,0,caluroso,3,0,80
30/04/2004,01.00.00,1.7,1179.0,116.0,7.6,884.0,91.0,830.0,76.0,1696.0,1086.0,15.7,78.6,1.3943,2004-04-30 01:00:00,1,4,4,0.8351648351648352,1135.0,0.9932517730102833,0,calido,2,0,80
27/06/2004,19.00.00,1.7,1102.0,154.0,10.3,990.0,90.0,799.0,103.0,1685.0,849.0,34.3,26.0,1.3865,2004-06-27 19:00:00,19,6,6,1.1444444444444444,1085.0,0.9932517730102833,1,caluroso,3,2,80
25/07/2004,00.00.00,1.7,1163.0,154.0,7.9,893.0,90.0,706.0,83.0,1760.0,977.0,23.7,69.3,2.0042,2004-07-25 00:00:00,0,7,6,0.9222222222222223,1099.8,0.9932517730102833,0,calido,2,0,80
02/08/2004,12.00.00,1.7,1084.0,154.0,10.7,1004.0,90.0,706.0,107.0,1761.0,839.0,35.6,29.2,1.6684,2004-08-02 12:00:00,12,8,0,1.1888888888888889,1078.8,0.9932517730102833,0,caluroso,3,1,80
18/08/2004,19.00.00,1.7,1059.0,154.0,9.2,947.0,90.0,733.0,74.0,1671.0,813.0,33.3,32.8,1.6527,2004-08-18 19:00:00,19,8,2,0.8222222222222222,1044.6,0.9932517730102833,1,caluroso,3,1,80
25/08/2004,12.00.00,1.7,1111.0,154.0,8.7,927.0,90.0,707.0,78.0,1715.0,922.0,33.9,36.0,1.8692,2004-08-25 12:00:00,12,8,2,0.8666666666666667,1076.4,0.9932517730102833,0,caluroso,3,0,80
23/03/2004,21.00.00,1.7,1089.0,87.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,2004-03-23 21:00:00,21,3,1,1.1348314606741574,1088.2,0.9932517730102833,0,templado,1,1,80
11/08/2004,11.00.00,1.7,1144.0,154.0,8.3,913.0,89.0,715.0,68.0,1782.0,972.0,35.1,38.1,2.1144,2004-08-11 11:00:00,11,8,2,0.7640449438202247,1105.2,0.9932517730102833,0,caluroso,3,0,80
19/06/2004,20.00.00,1.7,1075.0,154.0,8.5,919.0,88.0,795.0,91.0,1447.0,990.0,16.9,49.3,0.9597,2004-06-19 20:00:00,20,6,5,1.0340909090909092,1045.2,0.9932517730102833,1,calido,2,1,80
08/08/2004,21.00.00,1.7,1070.0,154.0,8.1,905.0,88.0,745.0,98.0,1702.0,846.0,28.1,50.6,1.8969,2004-08-08 21:00:00,21,8,6,1.1136363636363635,1053.6,0.9932517730102833,0,caluroso,3,0,80
28/03/2004,02.00.00,1.7,1135.0,95.0,6.3,827.0,87.0,1013.0,79.0,1395.0,1070.0,9.3,62.2,0.7294,2004-03-28 02:00:00,2,3,6,0.9080459770114943,1088.0,0.9932517730102833,0,templado,1,0,80
17/06/2004,22.00.00,1.7,1016.0,154.0,8.7,929.0,87.0,868.0,94.0,1724.0,853.0,25.2,43.0,1.358,2004-06-17 22:00:00,22,6,3,1.0804597701149425,1078.0,0.9932517730102833,0,caluroso,3,0,80
24/07/2004,11.00.00,1.7,1103.0,154.0,9.2,946.0,87.0,737.0,89.0,1686.0,934.0,36.6,26.5,1.599,2004-07-24 11:00:00,11,7,5,1.0229885057471264,1081.2,0.9932517730102833,0,caluroso,3,0,80
02/08/2004,20.00.00,1.7,1079.0,154.0,11.8,1042.0,87.0,697.0,116.0,1773.0,846.0,30.5,38.2,1.6376,2004-08-02 20:00:00,20,8,0,1.3333333333333333,1087.4,0.9932517730102833,1,caluroso,3,2,80
12/08/2004,07.00.00,1.7,1139.0,154.0,11.0,1013.0,87.0,672.0,60.0,1932.0,1034.0,26.4,61.7,2.0929,2004-08-12 07:00:00,7,8,3,0.6896551724137931,1158.0,0.9932517730102833,1,caluroso,3,1,80
24/08/2004,17.00.00,1.7,1055.0,154.0,8.7,927.0,87.0,757.0,90.0,1520.0,716.0,36.9,20.9,1.2864,2004-08-24 17:00:00,17,8,1,1.0344827586206897,995.0,0.9932517730102833,1,caluroso,3,1,80
01/08/2004,23.00.00,1.7,1170.0,154.0,9.5,959.0,86.0,666.0,88.0,1798.0,838.0,27.4,55.5,1.9998,2004-08-01 23:00:00,23,8,6,1.0232558139534884,1086.2,0.9932517730102833,0,caluroso,3,0,80
08/08/2004,23.00.00,1.7,1066.0,154.0,9.0,940.0,86.0,683.0,89.0,1744.0,978.0,26.6,56.4,1.9349,2004-08-08 23:00:00,23,8,6,1.0348837209302326,1082.2,0.9932517730102833,0,caluroso,3,0,80
05/04/2004,22.00.00,1.7,1196.0,160.0,7.7,885.0,85.0,884.0,89.0,1589.0,973.0,17.4,51.8,1.023,2004-04-05 22:00:00,22,4,0,1.0470588235294118,1105.4,0.9932517730102833,0,calido,2,0,80
18/06/2004,22.00.00,1.7,1062.0,154.0,10.2,984.0,84.0,816.0,98.0,1796.0,842.0,25.2,46.6,1.4733,2004-06-18 22:00:00,22,6,4,1.1666666666666667,1100.0,0.9932517730102833,0,caluroso,3,0,80
11/08/2004,19.00.00,1.7,1100.0,154.0,10.1,982.0,84.0,720.0,69.0,1760.0,823.0,33.8,34.5,1.7788,2004-08-11 19:00:00,19,8,2,0.8214285714285714,1077.0,0.9932517730102833,1,caluroso,3,1,80
02/07/2004,01.00.00,1.7,1065.0,154.0,10.0,977.0,83.0,736.0,90.0,1733.0,1103.0,25.9,46.1,1.5174,2004-07-02 01:00:00,1,7,4,1.0843373493975903,1122.8,0.9932517730102833,0,caluroso,3,0,80
19/06/2004,22.00.00,1.7,1075.0,154.0,8.5,919.0,82.0,795.0,95.0,1447.0,990.0,16.9,49.3,0.9597,2004-06-19 22:00:00,22,6,5,1.1585365853658536,1045.2,0.9932517730102833,0,calido,2,0,80
07/08/2004,11.00.00,1.7,1012.0,154.0,8.4,914.0,80.0,760.0,88.0,1653.0,858.0,33.5,34.0,1.73,2004-08-07 11:00:00,11,8,5,1.1,1039.4,0.9932517730102833,0,caluroso,3,0,80
09/08/2004,18.00.00,1.7,1075.0,154.0,8.5,919.0,80.0,795.0,86.0,1447.0,990.0,16.9,49.3,0.9597,2004-08-09 18:00:00,18,8,0,1.075,1045.2,0.9932517730102833,1,calido,2,1,80
24/08/2004,18.00.00,1.7,1081.0,154.0,9.0,938.0,80.0,728.0,87.0,1568.0,714.0,33.9,30.0,1.56,2004-08-24 18:00:00,18,8,1,1.0875,1005.8,0.9932517730102833,1,caluroso,3,1,80
19/06/2004,12.00.00,1.7,1101.0,154.0,9.8,972.0,75.0,819.0,84.0,1714.0,752.0,34.4,26.6,1.423,2004-06-19 12:00:00,12,6,5,1.12,1071.6,0.9932517730102833,0,caluroso,3,0,80
26/06/2004,22.00.00,1.7,1085.0,154.0,9.5,959.0,75.0,827.0,88.0,1747.0,963.0,27.7,40.6,1.4828,2004-06-26 22:00:00,22,6,5,1.1733333333333333,1116.2,0.9932517730102833,0,caluroso,3,0,80
01/08/2004,22.00.00,1.7,1142.0,154.0,9.1,945.0,73.0,682.0,83.0,1736.0,793.0,27.8,52.6,1.9398,2004-08-01 22:00:00,22,8,6,1.1369863013698631,1059.6,0.9932517730102833,0,caluroso,3,0,80
23/08/2004,20.00.00,1.7,957.0,154.0,8.6,926.0,72.0,758.0,92.0,1480.0,830.0,28.9,28.3,1.1078,2004-08-23 20:00:00,20,8,0,1.2777777777777777,990.2,0.9932517730102833,1,caluroso,3,1,80
01/08/2004,21.00.00,1.7,1093.0,154.0,9.1,944.0,71.0,711.0,85.0,1655.0,785.0,29.5,42.7,1.7316,2004-08-01 21:00:00,21,8,6,1.1971830985915493,1037.6,0.9932517730102833,0,caluroso,3,0,80
10/08/2004,19.00.00,1.7,1118.0,154.0,10.6,999.0,69.0,706.0,79.0,1766.0,878.0,34.7,35.9,1.9528,2004-08-10 19:00:00,19,8,1,1.144927536231884,1093.4,0.9932517730102833,1,caluroso,3,1,80
10/08/2004,22.00.00,1.7,1151.0,154.0,10.2,984.0,67.0,678.0,64.0,1823.0,1024.0,29.5,50.6,2.0492,2004-08-10 22:00:00,22,8,1,0.9552238805970149,1132.0,0.9932517730102833,0,caluroso,3,0,80
10/08/2004,20.00.00,1.7,1136.0,154.0,9.7,967.0,65.0,703.0,67.0,1801.0,927.0,32.3,43.6,2.07,2004-08-10 20:00:00,20,8,1,1.0307692307692307,1106.8,0.9932517730102833,1,caluroso,3,1,80
19/08/2004,20.00.00,1.7,1101.0,154.0,7.4,875.0,65.0,722.0,68.0,1748.0,927.0,31.6,43.6,1.9944,2004-08-19 20:00:00,20,8,3,1.0461538461538462,1074.6,0.9932517730102833,1,caluroso,3,1,80
19/08/2004,19.00.00,1.7,1116.0,154.0,9.3,952.0,62.0,702.0,66.0,1759.0,895.0,33.9,37.1,1.9264,2004-08-19 19:00:00,19,8,3,1.064516129032258,1084.8,0.9932517730102833,1,caluroso,3,1,80
05/06/2004,23.00.00,1.7,1008.0,154.0,8.0,900.0,55.0,907.0,67.0,1681.0,850.0,21.6,53.6,1.3674,2004-06-05 23:00:00,23,6,5,1.2181818181818183,1069.2,0.9932517730102833,0,calido,2,0,80
19/08/2004,17.00.00,1.7,1091.0,154.0,9.3,953.0,51.0,723.0,63.0,1688.0,853.0,39.6,24.3,1.7255,2004-08-19 17:00:00,17,8,3,1.2352941176470589,1061.6,0.9932517730102833,1,caluroso,3,1,80
19/08/2004,18.00.00,1.7,1063.0,154.0,8.5,919.0,46.0,735.0,60.0,1676.0,821.0,37.2,29.1,1.8185,2004-08-19 18:00:00,18,8,3,1.3043478260869565,1042.8,0.9932517730102833,1,caluroso,3,1,80
22/01/2005,01.00.00,1.6,1395.0,154.0,14.4,1131.0,811.0,552.0,216.0,1362.0,1553.0,7.3,76.7,0.7862,2005-01-22 01:00:00,1,1,5,0.26633785450061653,1198.6,0.9555114450274363,0,templado,1,2,81
22/01/2005,10.00.00,1.6,1496.0,154.0,18.5,1254.0,643.0,484.0,217.0,1472.0,1881.0,9.2,67.7,0.79,2005-01-22 10:00:00,10,1,5,0.33748055987558323,1317.4,0.9555114450274363,0,templado,1,2,81
21/01/2005,19.00.00,1.6,1489.0,154.0,20.3,1305.0,617.0,476.0,194.0,1547.0,1919.0,12.0,56.5,0.7924,2005-01-21 19:00:00,19,1,4,0.31442463533225284,1347.2,0.9555114450274363,1,templado,1,3,81
16/02/2005,07.00.00,1.6,1208.0,154.0,8.8,931.0,454.0,622.0,201.0,1052.0,1485.0,3.5,54.2,0.4297,2005-02-16 07:00:00,7,2,2,0.44273127753303965,1059.6,0.9555114450274363,1,frio,0,3,81
20/11/2004,19.00.00,1.6,1012.0,154.0,10.6,999.0,421.0,785.0,164.0,1057.0,1329.0,10.2,33.4,0.4143,2004-11-20 19:00:00,19,11,5,0.38954869358669836,1036.4,0.9555114450274363,1,templado,1,3,81
01/02/2005,07.00.00,1.6,1147.0,154.0,7.7,886.0,417.0,702.0,149.0,1056.0,1381.0,2.2,65.3,0.473,2005-02-01 07:00:00,7,2,1,0.35731414868105515,1034.4,0.9555114450274363,1,frio,0,3,81
13/03/2005,12.00.00,1.6,1387.0,154.0,10.1,981.0,415.0,535.0,164.0,1368.0,1396.0,13.2,56.2,0.8499,2005-03-13 12:00:00,12,3,6,0.39518072289156625,1133.4,0.9555114450274363,0,templado,1,2,81
16/12/2004,07.00.00,1.6,1075.0,154.0,8.5,919.0,398.0,795.0,99.0,1447.0,990.0,16.9,49.3,0.9597,2004-12-16 07:00:00,7,12,3,0.24874371859296482,1045.2,0.9555114450274363,1,calido,2,2,81
